periode_data,wilayah,kecamatan,kelurahan,alamat,alamat_lengkap,nama_bank_sampah,kegiatan,status_kegiatan,keterangan,latitude,longtitude
2025,KOTA ADM. JAKARTA BARAT,TAMBORA,ANGKE,RUSUNAWA TAMBORA 1 TOWER A,"RUSUNAWA TAMBORA 1 TOWER A, ANGKE, TAMBORA, KOTA ADM. JAKARTA BARAT,  DKI Jakarta, Indonesia",RW 11 ANGKE,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.1447372,106.8007792
2024,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL.GARDU RT 9 RW 2,"JL.GARDU RT 9 RW 2, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",KANTOR KELURAHAN BALEKAMBANG (PPSU),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2832216,106.8517869
2024,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL. SARBINI,"JL. SARBINI, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",KENANGA 04,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2832216,106.8517869
2024,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL. HJ. USMAN,"JL. HJ. USMAN, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",MAJU BERSAMA 03,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2832216,106.8517869
2024,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL. PANGERAN RT 003/002 KELURAHAN BALEKAMBANG,"JL. PANGERAN RT 003/002 KELURAHAN BALEKAMBANG, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",MELATI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2832216,106.8517869
2024,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL AMD 28,"JL AMD 28, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",PUTRA MAJU,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2832216,106.8517869
2024,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL. MANUNGGAL,"JL. MANUNGGAL, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",SMK AL-FATHIYAH,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2832216,106.8517869
2024,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL.KAYU MANIS AMD RT 3 RW 5,"JL.KAYU MANIS AMD RT 3 RW 5, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",TAPAK SUNAN (PESANTREN),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2832216,106.8517869
2025,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL. AMD 28,"JL. AMD 28, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",PUTRA MAJU,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2832216,106.8517869
2025,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL. ERETAN II,"JL. ERETAN II, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",RW 01 BALEKAMBANG,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2832216,106.8517869
2025,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL.BALAI RAKYAT NO.57,"JL.BALAI RAKYAT NO.57, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",PUTRA MAJU,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2832216,106.8517869
2025,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL.GARDU RT 9 RW 2,"JL.GARDU RT 9 RW 2, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",KANTOR KELURAHAN BALEKAMBANG ( PPSU ),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2832216,106.8517869
2025,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL.KAYU MANIS AMD RT 3 RW 5,"JL.KAYU MANIS AMD RT 3 RW 5, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",TAPAK SUNAN (PESANTREN),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2832216,106.8517869
2025,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL. SARBINI,"JL. SARBINI, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",KENANGA 04,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2832216,106.8517869
2025,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL. MANUNGGAL,"JL. MANUNGGAL, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",SMK AL-FATHIYAH,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2832216,106.8517869
2025,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL. PANGERAN RT 003/002 KELURAHAN BALEKAMBANG,"JL. PANGERAN RT 003/002 KELURAHAN BALEKAMBANG, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",MELATI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2832216,106.8517869
2025,KOTA ADM. JAKARTA TIMUR,KRAMAT JATI,BALEKAMBANG,JL. HJ. USMAN BALEKAMBANG,"JL. HJ. USMAN BALEKAMBANG, BALEKAMBANG, KRAMAT JATI, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",MAJU BERSAMA 03,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2832216,106.8517869
2024,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL.PINTU PASAR TIMUR RT.7 RW4,"JL.PINTU PASAR TIMUR RT.7 RW4, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",ANGGREK,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2204721,106.8667169
2024,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL. WEDANA,"JL. WEDANA, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",BANYU LANGIT,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2204721,106.8667169
2024,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL. KEDOYA,"JL. KEDOYA, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",FLAMBOYAN MELEHOY,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2204721,106.8667169
2024,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL JATINEGARA TIMUR RT.12 RW03,"JL JATINEGARA TIMUR RT.12 RW03, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",KANTOR KELURAHAN BALIMESTER,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2204721,106.8667169
2024,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL. KAMPUNG BENDUNGAN RT.09/06,"JL. KAMPUNG BENDUNGAN RT.09/06, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",KEMUNING,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2204721,106.8667169
2024,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL. JATINEGARA IV DALAM RT.06 RW03,"JL. JATINEGARA IV DALAM RT.06 RW03, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",LESTARI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2204721,106.8667169
2024,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL. BASUKI RAHMAT GANG MAS,"JL. BASUKI RAHMAT GANG MAS, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",MAWAR,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2204721,106.8667169
2024,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL.JATINEGARA TIMUR RT.06,"JL.JATINEGARA TIMUR RT.06, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",PASAR JATINEGARA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2204721,106.8667169
2025,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL. BASUKI RAHMAT GANG MAS,"JL. BASUKI RAHMAT GANG MAS, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",MAWAR,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2204721,106.8667169
2025,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL. WEDANA,"JL. WEDANA, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",KANOPI 07,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2204721,106.8667169
2025,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL. WEDANA,"JL. WEDANA, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",KANOPI 07,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2204721,106.8667169
2025,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL.PINTU PASAR TIMUR RT.7 RW4,"JL.PINTU PASAR TIMUR RT.7 RW4, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",ANGGREK,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2204721,106.8667169
2025,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL.JATINEGARA TIMUR RT.06,"JL.JATINEGARA TIMUR RT.06, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",PASAR JATINEGARA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2204721,106.8667169
2025,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL. KEDOYA,"JL. KEDOYA, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",FLAMBOYAN MELEHOY,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2204721,106.8667169
2025,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL. KAMPUNG BENDUNGAN RT.09/06,"JL. KAMPUNG BENDUNGAN RT.09/06, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",KEMUNING,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2204721,106.8667169
2025,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL. JATINEGARA IV DALAM RT.06 RW03,"JL. JATINEGARA IV DALAM RT.06 RW03, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",LESTARI 03,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2204721,106.8667169
2025,KOTA ADM. JAKARTA TIMUR,JATINEGARA,BALIMESTER,JL. JATINEGARA TIMUR RT.12 RW03,"JL. JATINEGARA TIMUR RT.12 RW03, BALIMESTER, JATINEGARA, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",KANTOR KELURAHAN BALIMESTER,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2204721,106.8667169
2024,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL.BAMBU KUNING UTARA,"JL.BAMBU KUNING UTARA, BAMBU APUS, CIPAYUNG, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",BKMD,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.3131056,106.9009726
2024,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. MINI 3,"JL. MINI 3, BAMBU APUS, CIPAYUNG, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",KANTOR KELURAHAN BAMBU APUS (PISAHIN),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.3131056,106.9009726
2024,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. RAMA SINTA,"JL. RAMA SINTA, BAMBU APUS, CIPAYUNG, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",LIMPAT,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.3131056,106.9009726
2024,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL.MINI 3,"JL.MINI 3, BAMBU APUS, CIPAYUNG, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",MAWAR,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.3131056,106.9009726
2024,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. WIBISANA,"JL. WIBISANA, BAMBU APUS, CIPAYUNG, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",SAMSUKI TPS RW 4 BAMBU APUS,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.3131056,106.9009726
2024,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. BAMBU WULUNG,"JL. BAMBU WULUNG, BAMBU APUS, CIPAYUNG, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",SHODAQOH SAMPAH,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.3131056,106.9009726
2025,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. DAMAI,"JL. DAMAI, BAMBU APUS, CIPAYUNG, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",SERUNI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.3131056,106.9009726
2025,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. BAMBU KUNING UTARA,"JL. BAMBU KUNING UTARA, BAMBU APUS, CIPAYUNG, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",BKMD,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.3131056,106.9009726
2025,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. BAMBU WULUNG,"JL. BAMBU WULUNG, BAMBU APUS, CIPAYUNG, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",SHODAQOH SAMPAH,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.3131056,106.9009726
2025,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. WIBISANA,"JL. WIBISANA, BAMBU APUS, CIPAYUNG, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",SAMSUKI TPS RW 4 BAMBU APUS,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.3131056,106.9009726
2025,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL.MINI 3,"JL.MINI 3, BAMBU APUS, CIPAYUNG, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",MAWAR,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.3131056,106.9009726
2025,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. RAMA SINTA,"JL. RAMA SINTA, BAMBU APUS, CIPAYUNG, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",LIMPAT,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.3131056,106.9009726
2025,KOTA ADM. JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. MINI 3,"JL. MINI 3, BAMBU APUS, CIPAYUNG, KOTA ADM. JAKARTA TIMUR,  DKI Jakarta, Indonesia",KANTOR KELURAHAN BAMBU APUS (PISAHIN),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.3131056,106.9009726
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,KEMANG UTARA G,"KEMANG UTARA G, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",BIDARA KEMANG,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG TIMUR,"JL. KEMANG TIMUR, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",CEMPAKA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. DUREN BANGKA NO.03 RT. 06/04,"JL. DUREN BANGKA NO.03 RT. 06/04, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",KANTOR KELURAHAN BANGKA (PPSU),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG II NO.1,"JL. KEMANG II NO.1, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",KEMBANG MELATI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG TIMUR I RT.06/04,"JL. KEMANG TIMUR I RT.06/04, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",MAMPANG ASRI (SATPEL),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG TIMUR DALAM,"JL. KEMANG TIMUR DALAM, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",MELATI 03,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG TIMUR I,"JL. KEMANG TIMUR I, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",MTS JAMIATUL HUDA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JLN KEMANG SELATAN X NO. 38.,"JLN KEMANG SELATAN X NO. 38., BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",PAPIHSAM,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG UTARA 9,"JL. KEMANG UTARA 9, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",PASAR BUNCIT,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG SELATAN I RT.06/04,"JL. KEMANG SELATAN I RT.06/04, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",PKBM 31,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG TIMUR 18,"JL. KEMANG TIMUR 18, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SD 01 BANGKA (KOSAT 1117),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG TIMUR NO. 11,"JL. KEMANG TIMUR NO. 11, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SD 03 BANGKA (KOSTIG),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG SELATAN I,"JL. KEMANG SELATAN I, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SD 05 BANGKA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG SELATAN I,"JL. KEMANG SELATAN I, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SD 06 BANGKA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG TIMUR XI NO. 1,"JL. KEMANG TIMUR XI NO. 1, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SD 07 BANGKA,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG TIMUR I,"JL. KEMANG TIMUR I, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SMA 60,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG SELATAN I RT.06/04,"JL. KEMANG SELATAN I RT.06/04, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SMP 124 (SERDOEM),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG RAYA,"JL. KEMANG RAYA, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SRI REJEKI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2630889,106.8184883
2024,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. KEMANG RAYA NO. 7,"JL. KEMANG RAYA NO. 7, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",TK AL-AZHAR SYIFA BUDI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2630889,106.8184883
2025,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JL. DUREN BANGKA NO.03 RT. 06/04,"JL. DUREN BANGKA NO.03 RT. 06/04, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",KANTOR KELURAHAN BANGKA (PPSU),PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,TIDAK AKTIF,BSU,-6.2630889,106.8184883
2025,KOTA ADM. JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,JLN KEMANG SELATAN 5,"JLN KEMANG SELATAN 5, BANGKA, MAMPANG PRAPATAN, KOTA ADM. JAKARTA SELATAN,  DKI Jakarta, Indonesia",SRI REZEKI,PEMILAHAN PENGUMPULAN PENYIMPANAN PENGOLAHAN,AKTIF,BSU,-6.2630889,106.8184883
